,Q_bar_Orig,H_bar_Orig,P_ger_Orig,P_Cigelka,P_Regetovka,P_bar,day_of_year,hour_of_day
2006-12-22 23:00:00,0.78,146.0,0.0,0.0,0.05,,356,23
2006-12-23 00:00:00,0.78,146.0,0.0,0.0,0.14,,357,0
2006-12-23 01:00:00,0.78,146.0,0.0,0.0,0.11,,357,1
2006-12-23 02:00:00,0.78,146.0,0.0,0.0,0.069,,357,2
2006-12-23 03:00:00,0.78,146.0,0.0,0.0,0.11,,357,3
2006-12-23 04:00:00,0.78,146.0,0.0,0.0,0.075,,357,4
2006-12-23 05:00:00,0.78,146.0,0.006,0.0,0.074,,357,5
2006-12-23 06:00:00,0.645,145.0,0.0,0.0,0.056,,357,6
2006-12-23 07:00:00,0.78,146.0,0.0,0.0,0.014,,357,7
2006-12-23 08:00:00,0.78,146.0,0.0,0.0,0.056,,357,8
2006-12-23 09:00:00,0.78,146.0,0.0,0.0,0.016,,357,9
2006-12-23 10:00:00,0.78,146.0,0.0,0.0,0.092,,357,10
2006-12-23 11:00:00,0.78,146.0,0.0,0.0,0.065,,357,11
2006-12-23 12:00:00,0.78,146.0,0.0,0.0,0.091,,357,12
2006-12-23 13:00:00,0.78,146.0,0.0,0.0,0.097,,357,13
2006-12-23 14:00:00,0.78,146.0,0.0,0.0,0.124,,357,14
2006-12-23 15:00:00,0.78,146.0,0.0,0.0,0.052,,357,15
2006-12-23 16:00:00,0.78,146.0,0.0,0.0,0.045,,357,16
2006-12-23 17:00:00,0.645,145.0,0.0,0.0,0.01,,357,17
2006-12-23 18:00:00,0.645,145.0,0.0,0.0,0.03,,357,18
2006-12-23 19:00:00,0.78,146.0,0.0,0.0,0.0,,357,19
2006-12-23 20:00:00,0.78,146.0,0.0,0.0,0.0,,357,20
2006-12-23 21:00:00,0.78,146.0,0.0,0.0,0.002,,357,21
2006-12-23 22:00:00,0.78,146.0,0.0,0.0,0.012,,357,22
2006-12-23 23:00:00,0.78,146.0,0.0,0.0,0.01,,357,23
2006-12-24 00:00:00,0.78,146.0,0.0,0.0,0.004,,358,0
2006-12-24 01:00:00,0.78,146.0,0.0,0.0,0.0,,358,1
2006-12-24 02:00:00,0.78,146.0,0.0,0.0,0.0,,358,2
2006-12-24 03:00:00,0.78,146.0,0.0,0.0,0.0,,358,3
2006-12-24 04:00:00,0.78,146.0,0.0,0.0,0.01,,358,4
2006-12-24 05:00:00,0.78,146.0,0.0,0.0,0.001,,358,5
2006-12-24 06:00:00,0.78,146.0,0.0,0.0,0.028,,358,6
2006-12-24 07:00:00,0.78,146.0,0.002,0.0,0.014,,358,7
2006-12-24 08:00:00,0.78,146.0,0.039,0.0,0.0,,358,8
2006-12-24 09:00:00,0.78,146.0,0.0,0.0,0.0,,358,9
2006-12-24 10:00:00,0.78,146.0,0.0,0.0,0.004,,358,10
2006-12-24 11:00:00,0.78,146.0,0.0,0.0,0.0,,358,11
2006-12-24 12:00:00,0.78,146.0,0.0,0.0,0.0,,358,12
2006-12-24 13:00:00,0.78,146.0,0.0,0.0,0.0,,358,13
2006-12-24 14:00:00,0.78,146.0,0.0,0.0,0.0,,358,14
2006-12-24 15:00:00,0.78,146.0,0.0,0.0,0.0,,358,15
2006-12-24 16:00:00,0.78,146.0,0.0,0.0,0.0,,358,16
2006-12-24 17:00:00,0.78,146.0,0.0,0.0,0.0,,358,17
2006-12-24 18:00:00,0.78,146.0,0.0,0.012,0.0,,358,18
2006-12-24 19:00:00,0.78,146.0,0.0,0.033,0.0,,358,19
2006-12-24 20:00:00,0.78,146.0,0.0,0.163,0.349,,358,20
2006-12-24 21:00:00,0.78,146.0,0.0,0.141,0.152,,358,21
2006-12-24 22:00:00,0.78,146.0,0.002,0.0,0.11,,358,22
2006-12-24 23:00:00,0.78,146.0,0.0,0.0,0.081,,358,23
2006-12-25 00:00:00,0.78,146.0,0.004,0.033,0.185,,359,0
2006-12-25 01:00:00,0.78,146.0,0.0,0.071,0.144,,359,1
2006-12-25 02:00:00,0.78,146.0,0.0,0.295,0.395,,359,2
2006-12-25 03:00:00,0.78,146.0,0.033,0.219,0.32,,359,3
2006-12-25 04:00:00,0.78,146.0,0.032,0.198,0.292,,359,4
2006-12-25 05:00:00,0.78,146.0,0.0,0.001,0.408,,359,5
2006-12-25 06:00:00,0.915,147.0,0.0,0.0,0.326,,359,6
2006-12-25 07:00:00,0.78,146.0,0.0,0.204,0.262,,359,7
2006-12-25 08:00:00,0.915,147.0,0.0,0.618,0.144,,359,8
2006-12-25 09:00:00,0.915,147.0,0.006,0.012,0.201,,359,9
2006-12-25 10:00:00,0.915,147.0,0.0,0.009,0.292,,359,10
2006-12-25 11:00:00,0.915,147.0,0.001,0.031,0.158,,359,11
2006-12-25 12:00:00,0.915,147.0,0.01,0.117,0.228,,359,12
2006-12-25 13:00:00,0.915,147.0,0.078,0.343,0.184,,359,13
2006-12-25 14:00:00,0.915,147.0,0.221,0.005,0.507,,359,14
2006-12-25 15:00:00,0.915,147.0,0.0,0.099,0.42,,359,15
2006-12-25 16:00:00,0.915,147.0,0.0,0.003,0.239,,359,16
2006-12-25 17:00:00,0.915,147.0,0.0,0.0,0.202,,359,17
2006-12-25 18:00:00,0.915,147.0,0.0,0.0,0.215,,359,18
2006-12-25 19:00:00,0.915,147.0,0.0,0.002,0.252,,359,19
2006-12-25 20:00:00,0.915,147.0,0.0,0.0,0.18,,359,20
2006-12-25 21:00:00,0.915,147.0,0.0,0.0,0.131,,359,21
2006-12-25 22:00:00,0.915,147.0,0.0,0.0,0.082,,359,22
2006-12-25 23:00:00,0.915,147.0,0.0,0.0,0.089,,359,23
2006-12-26 00:00:00,0.915,147.0,0.0,0.0,0.089,,360,0
2006-12-26 01:00:00,0.915,147.0,0.0,0.0,0.098,,360,1
2006-12-26 02:00:00,0.915,147.0,0.004,0.0,0.095,,360,2
2006-12-26 03:00:00,0.915,147.0,0.0,0.0,0.072,,360,3
2006-12-26 04:00:00,0.915,147.0,0.0,0.0,0.043,,360,4
2006-12-26 05:00:00,0.915,147.0,0.0,0.0,0.049,,360,5
2006-12-26 06:00:00,0.915,147.0,0.0,0.0,0.069,,360,6
2006-12-26 07:00:00,0.915,147.0,0.0,0.0,0.001,,360,7
2006-12-26 08:00:00,0.915,147.0,0.0,0.0,0.006,,360,8
2006-12-26 09:00:00,0.915,147.0,0.0,0.0,0.024,,360,9
2006-12-26 10:00:00,0.915,147.0,0.0,0.0,0.039,,360,10
2006-12-26 11:00:00,0.915,147.0,0.0,0.0,0.061,,360,11
2006-12-26 12:00:00,0.915,147.0,0.009,0.0,0.056,,360,12
2006-12-26 13:00:00,0.78,146.0,0.004,0.0,0.0,,360,13
2006-12-26 14:00:00,0.915,147.0,0.0,0.0,0.0,,360,14
2006-12-26 15:00:00,0.915,147.0,0.0,0.0,0.0,,360,15
2006-12-26 16:00:00,0.78,146.0,0.0,0.0,0.0,,360,16
2006-12-26 17:00:00,0.78,146.0,0.0,0.0,0.0,,360,17
2006-12-26 18:00:00,0.78,146.0,0.0,0.0,0.0,,360,18
2006-12-26 19:00:00,0.78,146.0,0.0,0.0,0.0,,360,19
2006-12-26 20:00:00,0.78,146.0,0.0,0.0,0.0,,360,20
2006-12-26 21:00:00,0.78,146.0,0.0,0.0,0.0,,360,21
2006-12-26 22:00:00,0.78,146.0,0.0,0.0,0.0,,360,22
2006-12-26 23:00:00,0.78,146.0,0.0,0.0,0.005,,360,23
2006-12-27 00:00:00,0.78,146.0,0.0,0.0,0.002,,361,0
2006-12-27 01:00:00,0.78,146.0,0.0,0.0,0.0,,361,1
2006-12-27 02:00:00,0.78,146.0,0.0,0.0,0.0,,361,2
2006-12-27 03:00:00,0.51,144.0,0.0,0.0,0.0,,361,3
2006-12-27 04:00:00,0.41,143.0,0.0,0.0,0.007,,361,4
2006-12-27 05:00:00,0.41,143.0,0.0,0.0,0.0,,361,5
2006-12-27 06:00:00,0.31,142.0,0.0,0.0,0.0,,361,6
2006-12-27 07:00:00,0.41,143.0,0.0,0.0,0.0,,361,7
2006-12-27 08:00:00,0.41,143.0,0.0,0.0,0.0,,361,8
2006-12-27 09:00:00,0.41,143.0,0.033,0.0,0.0,,361,9
2006-12-27 10:00:00,0.41,143.0,0.023,0.0,0.0,,361,10
2006-12-27 11:00:00,0.51,144.0,0.006,0.0,0.0,,361,11
2006-12-27 12:00:00,0.645,145.0,0.0,0.0,0.0,,361,12
2006-12-27 13:00:00,0.78,146.0,0.0,0.0,0.0,,361,13
2006-12-27 14:00:00,0.78,146.0,0.0,0.0,0.004,,361,14
2006-12-27 15:00:00,0.78,146.0,0.0,0.0,0.0,,361,15
2006-12-27 16:00:00,0.915,147.0,0.0,0.0,0.0,,361,16
2006-12-27 17:00:00,0.915,147.0,0.0,0.0,0.003,,361,17
2006-12-27 18:00:00,0.915,147.0,0.0,0.0,0.0,,361,18
2006-12-27 19:00:00,0.915,147.0,0.0,0.0,0.0,,361,19
2006-12-27 20:00:00,0.915,147.0,0.0,0.0,0.0,,361,20
2006-12-27 21:00:00,0.915,147.0,0.0,0.0,0.0,,361,21
2006-12-27 22:00:00,0.915,147.0,0.0,0.0,0.0,,361,22
2006-12-27 23:00:00,0.915,147.0,0.0,0.0,0.0,,361,23
2006-12-28 00:00:00,0.915,147.0,0.0,0.0,0.0,,362,0
2006-12-28 01:00:00,0.78,146.0,0.0,0.0,0.0,,362,1
2006-12-28 02:00:00,0.78,146.0,0.0,0.0,0.0,,362,2
2006-12-28 03:00:00,0.78,146.0,0.0,0.0,0.0,,362,3
2006-12-28 04:00:00,0.78,146.0,0.0,0.0,0.0,,362,4
2006-12-28 05:00:00,0.78,146.0,0.0,0.0,0.0,,362,5
2006-12-28 06:00:00,0.78,146.0,0.0,0.0,0.0,,362,6
2006-12-28 07:00:00,0.78,146.0,0.0,0.0,0.0,,362,7
2006-12-28 08:00:00,0.78,146.0,0.0,0.0,0.0,,362,8
2006-12-28 09:00:00,0.78,146.0,0.0,0.0,0.0,,362,9
2006-12-28 10:00:00,0.78,146.0,0.0,0.0,0.0,,362,10
2006-12-28 11:00:00,0.78,146.0,0.0,0.0,0.0,,362,11
2006-12-28 12:00:00,0.645,145.0,0.0,0.0,0.0,,362,12
2006-12-28 13:00:00,0.645,145.0,0.0,0.0,0.0,,362,13
2006-12-28 14:00:00,0.645,145.0,0.006,0.0,0.0,,362,14
2006-12-28 15:00:00,0.645,145.0,0.0,0.0,0.0,,362,15
2006-12-28 16:00:00,0.645,145.0,0.0,0.0,0.0,,362,16
2006-12-28 17:00:00,0.645,145.0,0.0,0.0,0.0,,362,17
2006-12-28 18:00:00,0.645,145.0,0.0,0.0,0.0,,362,18
2006-12-28 19:00:00,0.645,145.0,0.0,0.0,0.0,,362,19
2006-12-28 20:00:00,0.645,145.0,0.0,0.0,0.0,,362,20
2006-12-28 21:00:00,0.645,145.0,0.0,0.0,0.0,,362,21
2006-12-28 22:00:00,0.645,145.0,0.0,0.0,0.0,,362,22
2006-12-28 23:00:00,0.645,145.0,0.268,0.502,0.549,,362,23
2006-12-29 00:00:00,0.645,145.0,0.276,0.246,0.566,,363,0
2006-12-29 01:00:00,0.645,145.0,0.091,0.109,0.121,,363,1
2006-12-29 02:00:00,0.645,145.0,0.005,0.029,0.051,,363,2
2006-12-29 03:00:00,0.645,145.0,0.0,0.0,0.0,,363,3
2006-12-29 04:00:00,0.645,145.0,0.134,0.329,0.202,,363,4
2006-12-29 05:00:00,0.645,145.0,0.221,0.401,0.533,,363,5
2006-12-29 06:00:00,0.645,145.0,0.18,0.706,0.856,,363,6
2006-12-29 07:00:00,0.645,145.0,0.304,0.473,0.617,,363,7
2006-12-29 08:00:00,0.645,145.0,0.035,0.024,0.072,,363,8
2006-12-29 09:00:00,0.645,145.0,0.0,0.04,0.088,,363,9
2006-12-29 10:00:00,0.645,145.0,0.036,0.13,0.343,,363,10
2006-12-29 11:00:00,0.645,145.0,0.048,0.105,0.193,,363,11
2006-12-29 12:00:00,0.645,145.0,0.0,0.001,0.116,,363,12
2006-12-29 13:00:00,0.645,145.0,0.0,0.0,0.152,,363,13
2006-12-29 14:00:00,0.645,145.0,0.0,0.003,0.083,,363,14
2006-12-29 15:00:00,0.645,145.0,0.0,0.003,0.048,,363,15
2006-12-29 16:00:00,0.645,145.0,0.0,0.0,0.027,,363,16
2006-12-29 17:00:00,0.51,144.0,0.0,0.0,0.02,,363,17
2006-12-29 18:00:00,0.645,145.0,0.0,0.0,0.004,,363,18
2006-12-29 19:00:00,0.645,145.0,0.0,0.0,0.0,,363,19
2006-12-29 20:00:00,0.645,145.0,0.0,0.0,0.0,,363,20
2006-12-29 21:00:00,0.645,145.0,0.0,0.0,0.007,,363,21
2006-12-29 22:00:00,0.645,145.0,0.0,0.0,0.0,,363,22
2006-12-29 23:00:00,0.645,145.0,0.0,0.0,0.0,,363,23
2006-12-30 00:00:00,0.645,145.0,0.0,0.0,0.0,,364,0
2006-12-30 01:00:00,0.645,145.0,0.0,0.0,0.0,,364,1
2006-12-30 02:00:00,0.645,145.0,0.0,0.0,0.0,,364,2
2006-12-30 03:00:00,0.645,145.0,0.0,0.0,0.0,,364,3
2006-12-30 04:00:00,0.645,145.0,0.0,0.0,0.0,,364,4
2006-12-30 05:00:00,0.645,145.0,0.0,0.0,0.0,,364,5
2006-12-30 06:00:00,0.645,145.0,0.0,0.0,0.0,,364,6
2006-12-30 07:00:00,0.645,145.0,0.0,0.0,0.0,,364,7
2006-12-30 08:00:00,0.645,145.0,0.0,0.0,0.004,,364,8
2006-12-30 09:00:00,0.645,145.0,0.0,0.0,0.0,,364,9
2006-12-30 10:00:00,0.645,145.0,0.0,0.0,0.008,,364,10
2006-12-30 11:00:00,0.645,145.0,0.002,0.005,0.001,,364,11
2006-12-30 12:00:00,0.645,145.0,0.017,0.019,0.016,,364,12
2006-12-30 13:00:00,0.645,145.0,0.004,0.006,0.004,,364,13
2006-12-30 14:00:00,0.645,145.0,0.005,0.01,0.001,,364,14
2006-12-30 15:00:00,0.645,145.0,0.0,0.009,0.0,,364,15
2006-12-30 16:00:00,0.645,145.0,0.0,0.013,0.004,,364,16
2006-12-30 17:00:00,0.645,145.0,0.0,0.008,0.005,,364,17
2006-12-30 18:00:00,0.645,145.0,0.0,0.002,0.0,,364,18
2006-12-30 19:00:00,0.645,145.0,0.0,0.011,0.004,,364,19
2006-12-30 20:00:00,0.645,145.0,0.0,0.007,0.0,,364,20
2006-12-30 21:00:00,0.645,145.0,0.0,0.004,0.002,,364,21
2006-12-30 22:00:00,0.51,144.0,0.0,0.0,0.001,,364,22
2006-12-30 23:00:00,0.645,145.0,0.0,0.003,0.011,,364,23
2006-12-31 00:00:00,0.51,144.0,0.0,0.006,0.015,,365,0
2006-12-31 01:00:00,0.645,145.0,0.0,0.031,0.006,,365,1
2006-12-31 02:00:00,0.645,145.0,0.0,0.028,0.004,,365,2
2006-12-31 03:00:00,0.645,145.0,0.0,0.054,0.016,,365,3
2006-12-31 04:00:00,0.645,145.0,0.0,0.042,0.015,,365,4
2006-12-31 05:00:00,0.51,144.0,0.0,0.044,0.009,,365,5
2006-12-31 06:00:00,0.51,144.0,0.0,0.181,0.198,,365,6
2006-12-31 07:00:00,0.51,144.0,0.224,1.146,1.163,,365,7
2006-12-31 08:00:00,0.645,145.0,0.095,0.177,0.236,,365,8
2006-12-31 09:00:00,0.645,145.0,0.009,0.01,0.001,,365,9
2006-12-31 10:00:00,0.645,145.0,0.0,0.0,0.0,,365,10
2006-12-31 11:00:00,0.645,145.0,0.018,0.0,0.0,,365,11
2006-12-31 12:00:00,0.645,145.0,0.003,0.001,0.0,,365,12
2006-12-31 13:00:00,0.51,144.0,0.002,0.0,0.005,,365,13
2006-12-31 14:00:00,0.51,144.0,0.008,0.0,0.0,,365,14
2006-12-31 15:00:00,0.51,144.0,0.011,0.0,0.0,,365,15
2006-12-31 16:00:00,0.51,144.0,0.009,0.0,0.0,,365,16
2006-12-31 17:00:00,0.645,145.0,0.0,0.0,0.0,,365,17
2006-12-31 18:00:00,0.645,145.0,0.785,0.504,0.974,,365,18
2006-12-31 19:00:00,0.645,145.0,0.091,0.517,0.54,,365,19
2006-12-31 20:00:00,0.645,145.0,0.028,0.0,0.003,,365,20
2006-12-31 21:00:00,0.645,145.0,0.0,0.0,0.066,,365,21
2006-12-31 22:00:00,0.645,145.0,0.0,0.0,0.0,,365,22
2006-12-31 23:00:00,0.645,145.0,0.0,0.0,0.0,,365,23
2008-01-01 00:00:00,2.216,153.0,0.0,0.932,0.0,0.3,1,0
2008-01-01 01:00:00,2.216,153.0,0.0,0.492,0.0,0.2875,1,1
2008-01-01 02:00:00,2.216,153.0,0.0,0.429,0.0,0.27499999999999997,1,2
2008-01-01 03:00:00,2.216,153.0,0.0,1.594,0.0,0.2625,1,3
2008-01-01 04:00:00,2.216,153.0,0.0,0.071,0.0,0.25,1,4
2008-01-01 05:00:00,2.216,153.0,0.0,0.316,0.0,0.2375,1,5
2008-01-01 06:00:00,2.216,153.0,0.0,0.975,0.0,0.22499999999999998,1,6
2008-01-01 07:00:00,2.216,153.0,0.123,0.187,0.158,0.2125,1,7
2008-01-01 08:00:00,2.216,153.0,0.356,0.447,0.265,0.2,1,8
2008-01-01 09:00:00,2.216,153.0,0.646,1.098,0.296,0.1875,1,9
2008-01-01 10:00:00,2.216,153.0,0.476,1.529,0.3,0.175,1,10
2008-01-01 11:00:00,2.216,153.0,0.293,2.57,0.136,0.1625,1,11
2008-01-01 12:00:00,2.216,153.0,0.121,2.692,0.101,0.15,1,12
2008-01-01 13:00:00,2.216,153.0,0.088,1.187,0.073,0.1375,1,13
2008-01-01 14:00:00,2.216,153.0,0.053,0.832,0.0,0.125,1,14
2008-01-01 15:00:00,2.216,153.0,0.012,0.43,0.0,0.11250000000000002,1,15
2008-01-01 16:00:00,2.216,153.0,0.0,0.34,0.0,0.1,1,16
2008-01-01 17:00:00,2.216,153.0,0.0,0.133,0.0,0.0875,1,17
2008-01-01 18:00:00,2.216,153.0,0.0,0.243,0.0,0.07500000000000001,1,18
2008-01-01 19:00:00,2.216,153.0,0.0,0.207,0.0,0.0625,1,19
2008-01-01 20:00:00,2.216,153.0,0.0,0.152,0.0,0.05000000000000002,1,20
2008-01-01 21:00:00,2.216,153.0,0.0,0.0,0.0,0.03750000000000003,1,21
2008-01-01 22:00:00,2.216,153.0,0.0,0.208,0.0,0.025000000000000022,1,22
2008-01-01 23:00:00,2.216,153.0,0.0,0.049,0.0,0.012500000000000011,1,23
2008-01-02 00:00:00,2.216,153.0,0.0,0.069,0.0,0.0,2,0
2008-01-02 01:00:00,2.216,153.0,0.0,0.123,0.0,0.0,2,1
2008-01-02 02:00:00,2.216,153.0,0.0,0.0,0.0,0.0,2,2
2008-01-02 03:00:00,2.242,153.0,0.0,0.0,0.0,0.0,2,3
2008-01-02 04:00:00,2.241,153.0,0.0,0.157,0.0,0.0,2,4
2008-01-02 05:00:00,2.239,153.0,0.0,0.0,0.0,0.0,2,5
2008-01-02 06:00:00,2.238,153.0,0.0,0.176,0.0,0.0,2,6
2008-01-02 07:00:00,2.236,153.0,0.0,0.318,0.0,0.0,2,7
2008-01-02 08:00:00,2.234,153.0,0.0,0.869,0.0,0.0,2,8
2008-01-02 09:00:00,2.233,153.0,0.0,1.812,0.0,0.0,2,9
2008-01-02 10:00:00,2.231,153.0,0.0,2.059,0.0,0.0,2,10
2008-01-02 11:00:00,2.23,153.0,0.0,2.43,0.0,0.0,2,11
2008-01-02 12:00:00,2.228,153.0,0.0,2.715,0.0,0.0,2,12
2008-01-02 13:00:00,2.227,153.0,0.0,1.614,0.0,0.0,2,13
2008-01-02 14:00:00,2.225,153.0,0.0,2.72,0.0,0.0,2,14
2008-01-02 15:00:00,2.223,153.0,0.0,0.137,0.037,0.0,2,15
2008-01-02 16:00:00,2.222,153.0,0.0,0.489,0.023,0.0,2,16
2008-01-02 17:00:00,2.22,153.0,0.0,0.197,0.071,0.0,2,17
2008-01-02 18:00:00,2.219,153.0,0.0,0.1,0.0,0.0,2,18
2008-01-02 19:00:00,2.217,153.0,0.0,0.101,0.0,0.0,2,19
2008-01-02 20:00:00,2.216,153.0,0.0,0.0,0.0,0.0,2,20
2008-01-02 21:00:00,2.214,153.0,0.0,0.0,0.0,0.0,2,21
2008-01-02 22:00:00,2.212,153.0,0.0,0.108,0.0,0.0,2,22
2008-01-02 23:00:00,2.211,153.0,0.0,0.067,0.0,0.0,2,23
2008-01-03 00:00:00,2.209,153.0,0.0,0.243,0.0,0.0,3,0
2008-01-03 01:00:00,2.208,153.0,0.0,0.126,0.0,0.0,3,1
2008-01-03 02:00:00,2.206,155.0,0.0,0.326,0.0,0.0,3,2
2008-01-03 03:00:00,2.205,154.0,0.0,0.375,0.0,0.0,3,3
2008-01-03 04:00:00,2.203,154.0,0.0,0.383,0.0,0.0,3,4
2008-01-03 05:00:00,2.201,154.0,0.0,0.558,0.0,0.0,3,5
2008-01-03 06:00:00,2.2,154.0,0.0,0.2,0.0,0.0,3,6
2008-01-03 07:00:00,2.198,154.0,0.0,0.133,0.0,0.0,3,7
2008-01-03 08:00:00,2.197,154.0,0.0,0.744,0.0,0.0,3,8
2008-01-03 09:00:00,2.195,154.0,0.0,1.105,0.0,0.0,3,9
2008-01-03 10:00:00,2.194,154.0,0.0,0.234,0.0,0.0,3,10
2008-01-03 11:00:00,2.192,154.0,0.0,2.044,0.0,0.0,3,11
2008-01-03 12:00:00,2.191,154.0,0.0,3.144,0.0,0.0,3,12
2008-01-03 13:00:00,2.189,154.0,0.0,1.239,0.0,0.0,3,13
2008-01-03 14:00:00,2.187,154.0,0.0,0.051,0.0,0.0,3,14
2008-01-03 15:00:00,2.186,155.0,0.0,0.066,0.0,0.0,3,15
2008-01-03 16:00:00,2.184,155.0,0.0,0.024,0.041,0.0,3,16
2008-01-03 17:00:00,2.183,154.0,0.0,0.025,0.0,0.0,3,17
2008-01-03 18:00:00,2.181,154.0,0.0,0.019,0.0,0.0,3,18
2008-01-03 19:00:00,2.18,154.0,0.0,0.012,0.0,0.0,3,19
2008-01-03 20:00:00,2.178,154.0,0.0,0.023,0.0,0.0,3,20
2008-01-03 21:00:00,2.176,153.0,0.0,0.0,0.0,0.0,3,21
2008-01-03 22:00:00,2.175,153.0,0.0,0.0,0.0,0.0,3,22
2008-01-03 23:00:00,2.173,153.0,0.0,0.0,0.0,0.0,3,23
2008-01-04 00:00:00,2.172,153.0,0.0,0.0,0.0,0.0,4,0
2008-01-04 01:00:00,2.17,153.0,0.0,0.0,0.0,0.020833333333333332,4,1
2008-01-04 02:00:00,2.169,154.0,0.0,0.0,0.0,0.041666666666666664,4,2
2008-01-04 03:00:00,2.167,155.0,0.0,0.0,0.0,0.0625,4,3
2008-01-04 04:00:00,2.165,155.0,0.0,0.0,0.0,0.08333333333333333,4,4
2008-01-04 05:00:00,2.164,156.0,0.0,0.0,0.0,0.10416666666666666,4,5
2008-01-04 06:00:00,2.162,157.0,0.0,0.0,0.0,0.125,4,6
2008-01-04 07:00:00,2.161,158.0,0.0,0.031,0.0,0.14583333333333331,4,7
2008-01-04 08:00:00,2.159,158.0,0.0,0.012,0.0,0.16666666666666666,4,8
2008-01-04 09:00:00,2.158,159.0,0.0,0.0,0.0,0.1875,4,9
2008-01-04 10:00:00,2.156,160.0,0.0,0.07,0.0,0.20833333333333331,4,10
2008-01-04 11:00:00,2.155,159.0,0.0,0.073,0.0,0.22916666666666666,4,11
2008-01-04 12:00:00,2.153,157.0,0.0,0.126,0.0,0.25,4,12
2008-01-04 13:00:00,2.151,155.0,0.0,0.05,0.0,0.2708333333333333,4,13
2008-01-04 14:00:00,2.15,153.0,0.0,0.0,0.0,0.29166666666666663,4,14
2008-01-04 15:00:00,2.148,151.0,0.0,0.082,0.0,0.3125,4,15
2008-01-04 16:00:00,2.147,151.0,0.0,0.0,0.0,0.3333333333333333,4,16
2008-01-04 17:00:00,2.145,150.0,0.0,0.0,0.0,0.35416666666666663,4,17
2008-01-04 18:00:00,2.144,150.0,0.0,0.0,0.0,0.375,4,18
2008-01-04 19:00:00,2.142,151.0,0.0,0.0,0.0,0.3958333333333333,4,19
2008-01-04 20:00:00,2.14,153.0,0.0,0.0,0.0,0.41666666666666663,4,20
2008-01-04 21:00:00,2.139,155.0,0.0,0.0,0.0,0.4375,4,21
2008-01-04 22:00:00,2.137,157.0,0.0,0.0,0.0,0.4583333333333333,4,22
2008-01-04 23:00:00,2.136,159.0,0.0,0.0,0.0,0.47916666666666663,4,23
2008-01-05 00:00:00,2.134,160.0,0.0,0.0,0.0,0.5,5,0
2008-01-05 01:00:00,2.133,162.0,0.0,0.0,0.0,0.7208333333333333,5,1
2008-01-05 02:00:00,2.131,162.0,0.0,0.0,0.0,0.9416666666666667,5,2
2008-01-05 03:00:00,2.129,163.0,0.0,0.043,0.0,1.1625,5,3
2008-01-05 04:00:00,2.128,164.0,0.0,0.0,0.0,1.3833333333333333,5,4
2008-01-05 05:00:00,2.126,164.0,0.0,0.0,0.0,1.6041666666666665,5,5
2008-01-05 06:00:00,2.125,164.0,0.0,0.0,0.0,1.825,5,6
2008-01-05 07:00:00,2.123,164.0,0.0,0.0,0.0,2.0458333333333334,5,7
2008-01-05 08:00:00,2.122,164.0,0.0,0.05,0.0,2.2666666666666666,5,8
2008-01-05 09:00:00,2.12,164.0,0.0,0.0,0.0,2.4875,5,9
2008-01-05 10:00:00,2.118,163.0,0.0,0.0,0.0,2.708333333333333,5,10
2008-01-05 11:00:00,2.117,161.0,0.0,0.0,0.0,2.9291666666666667,5,11
2008-01-05 12:00:00,2.115,160.0,0.0,0.064,0.0,3.15,5,12
2008-01-05 13:00:00,2.114,159.0,0.0,0.0,0.0,3.370833333333333,5,13
2008-01-05 14:00:00,2.112,158.0,0.0,0.0,0.0,3.591666666666667,5,14
2008-01-05 15:00:00,2.111,158.0,0.0,0.0,0.0,3.8125,5,15
2008-01-05 16:00:00,2.109,158.0,0.0,0.0,0.0,4.033333333333333,5,16
2008-01-05 17:00:00,2.108,158.0,0.0,0.0,0.0,4.254166666666666,5,17
2008-01-05 18:00:00,2.106,158.0,0.0,0.0,0.0,4.475,5,18
2008-01-05 19:00:00,2.104,158.0,0.021,0.0,0.0,4.695833333333333,5,19
2008-01-05 20:00:00,2.103,158.0,0.018,0.0,0.0,4.916666666666666,5,20
2008-01-05 21:00:00,2.101,158.0,0.0,0.0,0.0,5.1375,5,21
2008-01-05 22:00:00,2.1,158.0,0.0,0.0,0.0,5.358333333333333,5,22
2008-01-05 23:00:00,2.098,158.0,0.0,0.0,0.0,5.579166666666667,5,23
2008-01-06 00:00:00,2.097,158.0,0.0,0.0,0.0,5.8,6,0
2008-01-06 01:00:00,2.095,157.0,0.0,0.0,0.0,5.6,6,1
2008-01-06 02:00:00,2.093,157.0,0.0,0.0,0.0,5.3999999999999995,6,2
2008-01-06 03:00:00,2.092,157.0,0.0,0.0,0.0,5.2,6,3
2008-01-06 04:00:00,2.09,157.0,0.126,0.0,0.0,5.0,6,4
2008-01-06 05:00:00,2.089,157.0,0.0,0.0,0.0,4.8,6,5
2008-01-06 06:00:00,2.087,157.0,0.0,0.0,0.0,4.6,6,6
2008-01-06 07:00:00,2.086,157.0,0.0,0.0,0.028,4.4,6,7
2008-01-06 08:00:00,2.084,156.0,0.036,0.0,0.0,4.2,6,8
2008-01-06 09:00:00,2.082,156.0,0.045,0.0,0.0,4.0,6,9
2008-01-06 10:00:00,2.081,156.0,0.416,0.0,0.627,3.8,6,10
2008-01-06 11:00:00,2.079,156.0,0.738,0.385,0.521,3.6,6,11
2008-01-06 12:00:00,2.078,156.0,0.47,0.253,0.362,3.4,6,12
